unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location,pickup_spot,dropoff_spot
ea00d4e0398daf212e7f55703af0a0392a807c79,757b7bbb7fc2741910251a1f26b559da772b9cf487d5a7a4daf4b682b033da19649eeac2a1d143b17b71770528d0ab889c66557c44751936d906302859562a5b,2013-12-20 03:00:00 UTC,2013-12-20 03:15:00 UTC,720,0.0,,,14,14,745.0,0.0,0.0,0.0,745.0,Cash,Northwest Management LLC,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0193fbfa454386c4ccb329e1f04be5a1c786ae,4c437b70b55212de32439053c915572d336a8cc2fb712999ae6fe0fef3b8d0018beacdd3643cf559873ae04b6a2a9c3b01a821ff06f47bffdc6d03efa200d78d,2014-01-23 10:45:00 UTC,2014-01-23 10:45:00 UTC,120,0.0,,,14,14,425.0,0.0,0.0,0.0,425.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea03b6163f7cb07cccfce777e962dad9e7088e19,d41ab2be597b82c3e6b0b0ecccf98883a84db0d9aed4f608871f0a2f09afc8af1cc61f2e1963dd196acc8721bb0db15343542f2364a52f6f4a7066c6f97af225,2013-11-24 01:00:00 UTC,2013-11-24 01:00:00 UTC,420,1.5,,,14,14,645.0,0.0,0.0,0.0,645.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea061efd169a03494757e86ff82b8ea8e61f70e0,eeb403fb118048716fd325cbe38eb90890a7e641e6584ef02f021e7cbcc9b11a259d762cc9409f65983835e7c3a5ad2fe7c1583db2039b54127bdc06fb807434,2015-05-21 04:30:00 UTC,2015-05-21 04:45:00 UTC,240,0.9,,,14,14,525.0,0.0,0.0,0.0,525.0,Credit Card,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea07481ffcfcb60c527e5f0e3fd0d6686f7f219a,1d5a2be8d4ebc51eeb04be05f3b4e2d003483db9aba9c18d0b28314e6d4cf4e858224874e1b853f78e7e06131dcc7717e324eee622f18f4912294960c8bb61da,2013-03-15 07:00:00 UTC,2013-03-15 07:00:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,Cash,Dispatch Taxi Affiliation,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea082f2e4e374dc69dadcfe7272c692e83e298a5,ae5d0e12faea0263e7935303ef8e263cafb033c70eb3c847ac3f52061aca21cf920c5672934906595ffba34157da829ac17abd561672f3cd16311d600386c4b3,2017-05-16 09:00:00 UTC,2017-05-16 09:30:00 UTC,1800,14.6,,,14,14,3800.0,600.0,0.0,400.0,4850.0,Credit Card,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0a81cac5e5f2de9d37bc1e65b912185de1c87e,6387cede3d04d6fc99bcb37707880b3c8043f9e7284bfc4f1879ac6370b9920f1060e81244c74e01a8e1b6a0d7ead59bbdacd4ab2dc4c2c5db20e318399af81d,2013-05-19 09:30:00 UTC,2013-05-19 09:30:00 UTC,420,2.0,,,14,14,725.0,0.0,0.0,100.0,825.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0b4e3a6c2823784f2946e6b163cebc8a6f2a45,6742af1fa219cb510a0f217f3e4f2457a065503294bc782f27d363c5850b719e8b395c2b3d94124f42905fba6d3744ecd6f9ee2221095ae959001d4b7a845af6,2013-08-31 03:30:00 UTC,2013-08-31 03:30:00 UTC,240,0.0,,,14,14,505.0,0.0,0.0,0.0,505.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0b8cf3d2e5d6481e67f674990e573bef29a13c,d84c3b3515e9b0be353baccf4cfba1e0cef7e656261dc5da4b6139b538661691b05eec8a191d34284a31339656c3d8746867eb8622c9ba84e13a15aec9afe1c7,2014-02-24 01:30:00 UTC,2014-02-24 01:30:00 UTC,180,0.0,,,14,14,465.0,0.0,0.0,0.0,465.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0bdaa72f17ae81c21b3e49c330c8a7f1d612af,ff77c388793ba916ad444aaa66e010eb825d721c810ff4f4e657f90dd9c2dc33f63316fae4cede540b0db46e9a8a306730f0c67a25756855148ae1f420abfeaf,2016-05-16 07:30:00 UTC,2016-05-16 07:30:00 UTC,420,0.0,,,14,14,675.0,0.0,0.0,100.0,775.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0c297cd808feae7cbabfba316cd653c4563fcb,f3fce508e5374eb9efd6548de2204eec16244b45ff18f2b2707f7ea819c459c9a2654f11a9d80306249289b30d1b8ad655a18acf5800a0277a316e3096077762,2015-11-16 02:00:00 UTC,2015-11-16 02:00:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0e29dae98684a221c3d6d49db9f397913806d1,95c0ee6eb7cd577a0850ec2fa6b66b10a9cb5c3850ad2e0253c3540474466d8a713b0c9895d67dabe1f9f986bc4a2bf93d1ca96fbd818c9f4ffe3fd9374c6b0e,2017-01-08 09:30:00 UTC,2017-01-08 09:45:00 UTC,457,1.69,,,14,14,775.0,0.0,0.0,0.0,775.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea0f7c6e44f06bf5b52dba4ba77fa886eeb6d5d6,e4f44ff6ebf8531eeaf93d560df7f8322247e89e475fcc474de73fb39b14a501bdc0e49aa67a8c11cf878da95e04e3ba4f98b3d82b92433981b4206f374e0ade,2013-07-10 10:15:00 UTC,2013-07-10 10:30:00 UTC,420,1.5,,,14,14,665.0,0.0,0.0,100.0,765.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1003660357bfde058cad5deb8c9a90d6bce927,19338c11fca35d3542a664a84f9918bd000b5de613385a9d5200e097b42a6e46d48511424a8ed79d1be14a21e2359882691da2fa78bb4ae617db2748689bf89f,2013-07-10 06:00:00 UTC,2013-07-10 06:00:00 UTC,540,0.1,,,14,14,705.0,0.0,0.0,0.0,705.0,Cash,Blue Ribbon Taxi Association Inc.,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea10fe099c95987ac9b7a5174d43d382d523ab81,cae62043bb6569b65b89bf68a41c0000c2b257b17e17cff433619db4f98aaa954f9204b23c2f39c481d0b1e80b78c8325f98aa9ad1efb69bcbe1e68b853482a5,2015-11-08 02:00:00 UTC,2015-11-08 02:15:00 UTC,180,0.9,,,14,14,485.0,0.0,0.0,100.0,585.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1228122c2e6d2a23bfbd1d542081925c16f703,d3d8cab49bc82d6ea380eb3c13e527b2654879b0df0cd4e7e0c73965802a3e1b4ecc432a0d5506aeb81ff12dce60861f36465f2c7cd6b7c8d280f4609d1916f3,2016-11-16 08:00:00 UTC,2016-11-16 08:00:00 UTC,120,0.0,,,14,14,0.0,0.0,0.0,0.0,0.0,Cash,Dispatch Taxi Affiliation,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1554980ae89e73ec1255f3ce149053e749133e,2509c81056c1e0cb62c7506298a354992d45550bba9fd0928534686b63bb0c10700c0450227b0b91640454fdfbb97d689325f9e431654db00ec1110940737aa7,2014-09-16 10:00:00 UTC,2014-09-16 10:00:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea15a1abfd2065cad3bd84b7966d1fef3cf6ac32,ffa4a7ea614ef7d2eac427f6f1a0af6a5298a57224da0b9b286ba33479183e081b8d46ff0d2e4545ecba5bda51b2000ceab71dbfca4cf6553c09b0f1f218133f,2013-10-08 11:15:00 UTC,2013-10-08 11:15:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,Cash,Dispatch Taxi Affiliation,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1747418db4ac61de66cd25fe6f239a3786ad03,b9365537031797f54f7e3c06ce06e3e22cf2bb223772cd512a8e9b9e7e23bb5545523e9a9ff1bdd317757a7f5939fb750b5ac9b26885a310d8ba1147674397e2,2014-12-04 07:15:00 UTC,2014-12-04 07:15:00 UTC,60,0.0,,,14,14,1945.0,0.0,0.0,0.0,1945.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1a7c9d964fe9c5e9d16cbe8944a59dfc566044,fe3715c762210bf8125ab6526991e131d98d1daa40884536856f5cdbaa9b73591e3aa901a93194be32030f58773b41592036a6f72344d0f83f2846ddc3fff760,2014-12-15 05:15:00 UTC,2014-12-15 05:15:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,No Charge,Dispatch Taxi Affiliation,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1ac996643d53d2342bdba503eda7bc21bfab0f,84522a85ee58de9e1dfd59459786cf9459b11889128b6ab448b516a63b55658098ecaed02c599c4960d1e188567ddcccff16e4f352c1cc0c9aa8b13c5ca913cd,2014-04-28 05:00:00 UTC,2014-04-28 05:15:00 UTC,420,0.0,,,14,14,605.0,0.0,0.0,0.0,605.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1b0456d54b4e8617c1060594109b34b33910f0,f6db72e04ae8ef4d6fd82c21bacd9599a3487e7ba5b829bda6ea839de54142e2ec85d280a49af6305aa413dce1e87b5cc097acf6650b85f16efee35a7b054a7d,2013-08-20 04:15:00 UTC,2013-08-20 04:30:00 UTC,240,1.0,,,14,14,565.0,0.0,0.0,0.0,565.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1b724f724cd3d78ec0992d17cc3795300544a2,4a0c56e43c273763d5e5e89e656f5c79d5a31dbc588b16f02c5d7286e76cb2584c68c6286c1095a76dd0b734498e9ac7db3e2ba2a660d274ace7c968b6cddaf3,2015-03-10 12:45:00 UTC,2015-03-10 01:00:00 UTC,240,0.7,,,14,14,505.0,0.0,0.0,0.0,505.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1ba6bc74a9820f21d599676431135bc741857a,d3d8a3428eecf59c41424cb2678fdd4086212fa604305546626a4b44da48b0fa4f569ca851227f7d7f7c26bc6eb7a0c602c60f8036ab427cd594593f34e54b3d,2013-03-20 12:45:00 UTC,2013-03-20 12:45:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1bdaca12037674b2401ea974ea42f3a821e3d6,018adeb3e0e0f1b8c78f37c4b99735005ea7acfe800ab82b00817f4411b6ca9f6dffee907b694af870546e5e5027c6a5340769f84e94ff7cb016c98368560dfd,2016-12-27 06:45:00 UTC,2016-12-27 07:00:00 UTC,960,4.0,,,14,14,1400.0,0.0,0.0,200.0,1600.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea1e5e2390968917fdaf54e8eb23078244da6d9e,5c4c20e8a22eab2d31b63bab6bdbd6e2302477c1576a82b0d5d82f30a4344005abb6c264532e272d797d9d1f6c6918458d9d594d3f5467a0519c2e67caff56b6,2015-05-08 02:45:00 UTC,2015-05-08 03:00:00 UTC,180,0.9,,,14,14,505.0,0.0,0.0,0.0,505.0,No Charge,Dispatch Taxi Affiliation,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
